latitude,longitude,acq_date,confidence,frp
29.7442,76.0689,2023-11-12,86.5,71.0
29.7965,75.2227,2023-11-12,71.4,22.0
30.2633,76.3526,2023-11-12,81.8,95.8
30.6858,75.421,2023-11-12,77.8,158.2
29.7562,75.2675,2023-11-12,91.4,103.3
31.3304,74.8216,2023-11-12,94.8,197.9
30.3118,76.7825,2023-11-12,92.2,33.4
30.6359,76.0591,2023-11-12,95.9,121.1
30.8704,75.5184,2023-11-12,77.5,44.3
30.5217,75.5563,2023-11-12,70.8,63.5
30.2216,76.811,2023-11-12,91.8,187.4
30.678,75.1464,2023-11-12,74.4,233.2
29.6516,75.0169,2023-11-12,98.0,111.9
29.6887,74.7823,2023-11-12,82.5,126.4
29.6093,75.813,2023-11-12,78.5,201.1
30.372,76.31,2023-11-12,75.1,88.6
29.9674,75.4214,2023-11-12,77.1,186.2
30.384,76.1537,2023-11-12,90.6,189.5
31.2436,76.202,2023-11-12,85.4,170.6
30.0293,75.9858,2023-11-12,83.3,126.3
29.4934,76.2576,2023-11-12,82.9,239.3
30.3699,76.4761,2023-11-12,97.0,183.7
29.6225,75.5388,2023-11-12,94.3,133.9
29.469,76.536,2023-11-12,99.6,34.7
29.9296,75.8272,2023-11-12,78.1,37.5
30.5016,75.4661,2023-11-12,87.9,50.9
29.4603,76.0923,2023-11-12,83.0,43.2
30.1612,75.7745,2023-11-12,97.6,71.3
29.9783,76.8503,2023-11-12,89.5,119.2
29.5427,75.7842,2023-11-12,92.8,98.9
31.7619,75.1564,2023-11-12,80.6,93.8
30.2863,76.1307,2023-11-12,88.8,220.3
30.2255,75.0463,2023-11-12,70.1,233.5
31.766,74.4892,2023-11-12,93.5,136.9
30.3342,75.5684,2023-11-12,96.7,157.0
30.8215,74.8168,2023-11-12,95.9,117.4
31.4254,74.4705,2023-11-12,85.9,188.7
29.0418,75.7853,2023-11-12,99.8,193.6
30.0249,75.5635,2023-11-12,99.5,79.7
31.7799,74.4251,2023-11-12,95.1,174.1
29.6934,76.6428,2023-11-12,91.8,137.8
29.894,75.6495,2023-11-12,96.6,35.0
30.2423,75.8024,2023-11-12,73.9,234.0
31.5723,75.297,2023-11-12,73.8,128.1
30.2814,75.8569,2023-11-12,84.3,159.2
29.8317,75.2237,2023-11-12,75.3,230.3
29.5783,75.7109,2023-11-12,78.2,127.6
31.0243,75.1834,2023-11-12,78.1,117.7
30.4754,75.339,2023-11-12,72.4,221.3
29.3316,76.1454,2023-11-12,74.4,185.7
30.397,75.9597,2023-11-12,81.0,216.4
31.5177,74.7487,2023-11-12,90.8,74.3
31.6691,74.8416,2023-11-12,73.6,94.8
31.5786,75.5577,2023-11-12,72.9,26.1
29.7118,76.2514,2023-11-12,98.4,85.9
29.7058,75.8397,2023-11-12,81.2,146.9
30.9903,74.9108,2023-11-12,97.6,153.0
31.6172,75.2603,2023-11-12,79.9,128.6
29.6287,75.1523,2023-11-12,94.4,166.8
30.8014,75.7054,2023-11-12,76.5,233.9
30.7267,75.657,2023-11-12,92.3,153.3
29.9418,76.3898,2023-11-12,86.7,57.2
29.5146,75.8166,2023-11-12,94.6,126.9
29.1786,76.0881,2023-11-12,71.5,25.5
30.2529,75.8362,2023-11-12,89.9,138.4
30.2212,76.9162,2023-11-12,70.8,50.3
31.1347,75.0112,2023-11-12,86.0,244.7
29.0,74.5319,2023-11-12,95.6,197.0
31.5501,74.9133,2023-11-12,90.9,110.1
32.146,75.4383,2023-11-12,76.1,71.2
30.3838,75.0769,2023-11-12,91.1,233.2
29.664,76.0105,2023-11-12,75.6,203.8
30.5453,75.8052,2023-11-12,71.8,173.2
29.956,74.9399,2023-11-12,85.1,139.4
29.9199,74.6576,2023-11-12,97.1,212.4
30.8868,75.9166,2023-11-12,75.9,116.6
29.2654,76.7461,2023-11-12,87.7,243.0
29.5658,76.1151,2023-11-12,90.7,200.1
30.5306,75.4752,2023-11-12,74.3,35.4
29.8995,76.8727,2023-11-12,93.2,108.8
29.7756,75.3782,2023-11-12,72.4,194.3
29.9905,75.1022,2023-11-12,98.7,99.3
30.2438,75.4454,2023-11-12,70.3,249.6
30.5913,76.3424,2023-11-12,83.4,137.3
22.3853,79.6073,2023-11-13,51.0,24.9
22.2024,85.7715,2023-11-13,74.6,37.0
12.7497,82.9176,2023-11-13,68.0,36.2
11.1158,78.1815,2023-11-13,95.0,18.8
13.505,79.976,2023-11-13,56.4,37.7
10.6153,82.7971,2023-11-13,66.2,44.9
22.7707,85.7517,2023-11-13,94.3,39.8
20.8208,83.352,2023-11-13,51.0,42.8
23.1661,82.1931,2023-11-13,68.4,10.2
23.6374,74.9397,2023-11-13,81.5,36.5
25.0197,77.1671,2023-11-13,72.9,37.1
11.4417,74.4849,2023-11-13,94.3,13.8
16.5026,80.2333,2023-11-13,66.6,5.4
12.1731,76.1156,2023-11-13,70.3,12.7
17.3742,80.3009,2023-11-13,52.3,40.4
19.4212,83.5529,2023-11-13,70.7,18.4
14.7153,74.1609,2023-11-13,56.6,23.2
15.2982,77.9176,2023-11-13,83.7,31.3
25.2402,83.9562,2023-11-13,57.6,29.2
23.6362,81.5884,2023-11-13,78.5,23.9
25.6715,73.9467,2023-11-13,59.7,41.5
11.9015,77.3487,2023-11-13,56.6,19.1
22.596,73.1282,2023-11-13,54.7,12.6
16.866,85.9521,2023-11-13,88.2,26.7
14.7188,75.0136,2023-11-13,84.2,22.9
10.471,81.9354,2023-11-13,77.9,10.2
18.0096,82.8178,2023-11-13,86.8,12.6
30.2041,75.1889,2023-11-13,78.1,37.5
29.6994,76.7667,2023-11-13,83.4,65.7
31.6822,74.7699,2023-11-13,71.6,165.9
29.8515,75.2967,2023-11-13,71.8,204.6
30.0988,75.6916,2023-11-13,93.3,102.2
29.7142,75.4794,2023-11-13,88.1,127.8
29.8973,76.4339,2023-11-13,91.2,131.1
31.8033,75.6942,2023-11-13,86.8,186.6
30.1885,74.6,2023-11-13,86.5,191.8
31.2906,75.3804,2023-11-13,86.1,112.0
29.9291,75.4639,2023-11-13,95.2,214.5
29.4194,75.5698,2023-11-13,89.7,217.4
30.6601,75.739,2023-11-13,97.1,195.9
30.0562,76.5352,2023-11-13,96.7,82.7
30.3761,75.5634,2023-11-13,81.0,73.1
29.6715,76.1581,2023-11-13,78.3,157.6
30.235,75.1936,2023-11-13,84.8,193.9
31.7997,75.1157,2023-11-13,73.6,81.5
30.9295,75.6222,2023-11-13,86.5,45.7
30.7196,75.3834,2023-11-13,94.1,206.3
29.0,75.9153,2023-11-13,88.4,94.9
29.2019,76.6115,2023-11-13,73.9,118.9
30.2729,75.0214,2023-11-13,99.9,98.7
29.7584,76.6943,2023-11-13,90.7,62.3
30.2872,74.1493,2023-11-13,73.2,103.9
31.4535,74.6645,2023-11-13,71.8,41.6
29.68,76.5871,2023-11-13,92.7,103.3
30.0564,74.2084,2023-11-13,80.0,159.8
30.3366,74.5273,2023-11-13,92.6,59.3
29.9449,76.784,2023-11-13,96.2,97.0
30.3424,76.1093,2023-11-13,89.5,224.3
29.5949,75.9825,2023-11-13,77.6,150.2
30.3383,75.5474,2023-11-13,97.6,219.8
31.5487,75.5414,2023-11-13,72.8,223.6
29.7117,74.0,2023-11-13,89.6,52.0
31.2294,75.8649,2023-11-13,90.6,201.2
30.0129,76.1807,2023-11-13,95.4,95.7
29.8999,76.0924,2023-11-13,82.4,175.8
30.2213,74.7741,2023-11-13,82.5,223.2
31.0237,75.3732,2023-11-13,99.7,26.4
29.9752,76.1861,2023-11-13,98.3,120.0
30.4544,75.8709,2023-11-13,87.4,90.3
30.3104,76.4433,2023-11-13,86.0,180.5
31.7019,74.4619,2023-11-13,99.4,198.4
29.9473,75.9025,2023-11-13,83.6,76.2
30.287,76.1148,2023-11-13,91.5,160.2
30.3004,76.0522,2023-11-13,82.4,136.5
30.7538,75.1058,2023-11-13,88.2,159.1
30.1961,75.6757,2023-11-13,96.2,118.6
29.4085,76.1155,2023-11-13,98.0,82.0
30.5514,76.2993,2023-11-13,78.6,62.1
29.8946,75.6487,2023-11-13,90.9,14.4
30.8728,76.0868,2023-11-13,84.9,150.4
30.3348,74.3521,2023-11-13,80.2,171.9
29.4867,76.8699,2023-11-13,75.2,216.2
31.6566,74.6453,2023-11-13,74.9,215.4
29.6604,75.1582,2023-11-13,92.4,124.6
29.8582,76.1317,2023-11-13,88.4,243.1
30.0778,75.3088,2023-11-13,84.5,179.3
31.5611,74.7384,2023-11-13,87.7,66.6
30.1182,75.5023,2023-11-13,96.5,229.1
30.5982,74.7812,2023-11-13,93.8,131.6
31.2106,74.4393,2023-11-13,98.8,54.6
29.5369,75.8857,2023-11-13,84.5,172.9
29.8945,75.6107,2023-11-13,82.0,124.2
31.3831,74.5967,2023-11-13,99.3,53.8
29.5849,76.7186,2023-11-13,90.8,46.2
30.6041,75.7712,2023-11-13,93.9,197.6
30.6741,75.6329,2023-11-13,87.7,15.5
31.3943,74.9852,2023-11-13,95.1,101.9
29.5597,76.6504,2023-11-13,82.5,126.2
30.0488,74.4092,2023-11-13,99.9,146.4
30.211,75.8896,2023-11-13,87.2,199.6
30.4804,75.0296,2023-11-13,97.7,222.8
31.178,74.8058,2023-11-13,91.2,15.5
29.7882,76.0206,2023-11-13,90.0,111.2
30.4651,77.1656,2023-11-13,95.1,140.2
31.9206,75.4179,2023-11-13,76.3,68.2
30.6154,74.8592,2023-11-13,99.7,44.4
29.653,75.0088,2023-11-13,76.2,66.8
30.3868,74.7075,2023-11-13,99.2,135.6
30.0258,76.2104,2023-11-13,99.9,61.8
29.067,76.22,2023-11-13,78.0,189.4
30.6241,76.0609,2023-11-13,94.2,152.3
29.6396,76.2603,2023-11-13,92.1,41.5
29.7904,74.8909,2023-11-13,75.6,78.7
30.0909,75.245,2023-11-13,77.7,114.2
29.751,75.9116,2023-11-13,78.9,111.7
30.2776,76.5245,2023-11-13,94.6,32.2
30.3378,75.5845,2023-11-13,76.1,151.8
31.5658,74.9295,2023-11-13,94.0,212.6
31.7165,75.0044,2023-11-13,76.9,26.2
29.3195,76.3849,2023-11-13,79.8,119.3
29.365,74.982,2023-11-13,71.3,14.1
31.2346,74.4225,2023-11-13,79.6,22.6
30.3042,75.0709,2023-11-13,75.0,94.8
31.5238,75.4857,2023-11-13,95.3,121.0
30.0325,76.2799,2023-11-13,88.7,209.6
29.5098,74.7406,2023-11-13,71.0,165.4
29.7409,75.4859,2023-11-13,81.9,192.9
31.0667,74.6238,2023-11-13,90.9,128.6
30.1723,76.0157,2023-11-13,91.8,104.2
29.6727,74.7292,2023-11-13,74.9,197.7
29.8797,75.0469,2023-11-13,83.5,18.6
31.4728,74.8151,2023-11-13,86.7,209.4
30.3362,76.5215,2023-11-13,72.9,192.3
31.4949,74.9423,2023-11-13,86.1,171.5
31.5988,75.3685,2023-11-13,91.7,166.9
29.5536,74.9624,2023-11-13,96.6,186.9
31.294,74.4508,2023-11-13,89.7,227.4
29.9767,74.7913,2023-11-13,97.8,167.9
31.5619,75.5962,2023-11-13,81.2,102.6
29.7396,76.5457,2023-11-13,95.3,16.6
30.0777,74.2208,2023-11-13,83.9,16.7
29.0,76.3858,2023-11-13,92.4,166.4
30.7647,75.6815,2023-11-13,95.0,116.4
31.1243,75.3787,2023-11-13,78.6,15.8
29.9438,76.2929,2023-11-13,81.4,129.7
31.2632,75.7608,2023-11-13,83.9,40.9
31.6813,74.5408,2023-11-13,87.6,71.1
29.3751,75.2423,2023-11-13,70.1,24.4
30.0466,74.9694,2023-11-13,74.0,145.4
29.6973,76.2482,2023-11-13,89.7,62.2
29.912,75.974,2023-11-13,77.3,187.2
31.4528,75.3144,2023-11-13,83.7,179.6
29.9826,74.378,2023-11-13,94.9,121.8
29.5325,75.9572,2023-11-13,98.7,229.4
29.7692,76.5292,2023-11-13,95.9,244.9
29.8193,75.1377,2023-11-13,88.7,223.1
29.9621,75.4474,2023-11-13,87.8,197.8
30.2816,76.4219,2023-11-13,88.3,204.1
31.3754,74.6732,2023-11-13,71.6,200.0
31.7096,74.9097,2023-11-13,78.9,36.0
30.3619,75.3704,2023-11-13,80.0,201.5
29.4217,76.1387,2023-11-13,83.2,190.6
30.4475,74.9673,2023-11-13,97.6,97.2
30.2456,75.5805,2023-11-13,99.1,203.4
29.2862,76.0962,2023-11-13,91.7,14.1
31.5552,74.3628,2023-11-13,76.7,87.7
32.1279,75.0269,2023-11-13,95.5,195.5
30.3793,76.4185,2023-11-13,76.2,203.6
29.5539,74.8226,2023-11-13,94.0,71.4
31.0262,75.0278,2023-11-13,95.6,51.9
30.9675,74.5555,2023-11-13,90.3,66.4
30.1271,76.2097,2023-11-13,84.6,127.1
29.5918,74.6781,2023-11-13,89.8,120.1
31.6108,74.2036,2023-11-13,79.6,213.1
32.3223,74.7259,2023-11-13,70.3,71.3
30.9606,74.9018,2023-11-13,94.0,206.4
31.2216,75.2067,2023-11-13,98.9,227.2
31.3028,75.385,2023-11-13,89.1,31.7
30.3729,76.2333,2023-11-13,99.9,128.5
29.7529,75.8966,2023-11-13,81.6,75.9
30.722,75.3826,2023-11-13,87.6,200.7
31.3863,74.7014,2023-11-13,81.8,37.0
29.9511,76.4209,2023-11-13,74.5,68.5
30.1232,75.521,2023-11-13,74.7,116.7
30.4328,75.7256,2023-11-13,92.4,135.3
30.1418,74.8149,2023-11-13,96.6,43.3
30.6023,74.5469,2023-11-13,84.3,133.0
29.6366,75.9484,2023-11-13,70.6,16.3
30.9388,75.4461,2023-11-13,88.1,54.6
29.6047,75.0867,2023-11-13,73.0,140.2
30.1548,75.8051,2023-11-13,80.2,221.0
29.9603,75.3217,2023-11-13,89.0,163.5
31.1706,75.6005,2023-11-13,98.5,160.0
30.3754,76.2322,2023-11-13,79.2,197.2
30.1359,76.1252,2023-11-13,94.2,168.0
30.5097,75.3877,2023-11-13,88.2,213.1
30.1532,74.363,2023-11-13,93.2,128.0
29.0098,76.7502,2023-11-13,93.0,240.9
30.57,75.7818,2023-11-13,72.4,60.9
30.686,75.1874,2023-11-13,91.4,75.5
30.1188,76.7724,2023-11-13,98.4,182.0
30.7194,76.8316,2023-11-13,72.2,105.5
29.9767,76.5602,2023-11-13,78.2,206.7
29.5326,74.1762,2023-11-13,81.5,231.1
29.5685,75.6667,2023-11-13,89.2,170.9
30.2058,75.8983,2023-11-13,85.7,139.6
31.3717,74.9039,2023-11-13,85.8,140.9
31.8994,75.1249,2023-11-13,72.7,241.7
29.9153,75.6263,2023-11-13,97.8,170.2
31.4764,74.8133,2023-11-13,83.6,233.1
30.4002,74.908,2023-11-13,96.2,70.6
29.6274,76.2249,2023-11-13,71.0,127.4
29.5439,76.7435,2023-11-13,87.6,64.6
31.7165,74.9992,2023-11-13,73.8,79.0
31.9921,75.5064,2023-11-13,86.3,227.9
30.2958,75.0733,2023-11-13,74.0,89.8
30.0839,74.5038,2023-11-13,93.8,156.9
29.2504,74.9016,2023-11-13,79.3,141.4
31.7123,74.8433,2023-11-13,70.9,240.0
31.0934,74.8635,2023-11-13,73.4,170.1
30.4673,75.6148,2023-11-13,71.8,79.5
30.4498,75.9177,2023-11-13,77.7,168.2
29.8752,76.7834,2023-11-13,91.5,198.0
29.9169,75.5832,2023-11-13,81.9,101.3
30.8939,75.7804,2023-11-13,78.4,161.7
29.7769,75.6833,2023-11-13,72.4,165.1
30.9563,74.3052,2023-11-13,97.1,63.8
29.9557,76.3336,2023-11-13,82.0,126.5
30.0441,76.458,2023-11-13,88.1,173.3
29.9871,76.711,2023-11-13,84.1,102.7
29.0,76.3763,2023-11-13,92.9,36.3
30.5066,74.7015,2023-11-13,94.4,80.4
30.1015,74.6809,2023-11-13,91.5,171.0
31.1499,74.9546,2023-11-13,87.2,171.7
30.6789,74.3969,2023-11-13,97.4,202.6
31.1171,75.0441,2023-11-13,75.4,102.3
29.3796,76.3003,2023-11-13,85.9,125.6
31.4413,75.1276,2023-11-13,91.4,186.3
30.2102,76.498,2023-11-13,71.9,76.0
30.1887,75.5657,2023-11-13,86.3,84.0
31.599,74.7388,2023-11-13,97.7,148.4
30.3209,76.2553,2023-11-13,80.9,118.9
30.9384,75.4232,2023-11-13,88.8,233.5
31.7528,75.0506,2023-11-13,84.5,104.6
30.3962,75.9809,2023-11-13,96.3,167.0
30.4397,76.9071,2023-11-13,98.7,202.8
31.3622,74.6141,2023-11-13,88.2,168.3
30.7616,75.1295,2023-11-13,93.7,181.5
30.4362,75.787,2023-11-13,78.0,110.4
30.6545,75.8885,2023-11-13,98.3,20.7
31.1016,74.8282,2023-11-13,84.8,244.4
31.2059,75.4154,2023-11-13,91.8,107.6
30.342,74.7867,2023-11-13,83.1,164.9
30.7849,75.1556,2023-11-13,97.0,42.6
30.3925,75.4864,2023-11-13,90.1,37.8
29.3731,74.924,2023-11-13,83.5,217.2
31.4317,74.742,2023-11-13,83.2,101.1
30.2681,76.7846,2023-11-13,78.4,64.0
30.0296,76.2807,2023-11-13,83.9,81.4
31.9582,74.9699,2023-11-13,80.2,200.1
30.008,76.0752,2023-11-13,75.7,85.1
29.2598,76.7924,2023-11-13,87.5,199.6
30.3666,75.5025,2023-11-13,79.1,174.3
29.9652,76.0766,2023-11-13,78.8,211.7
30.1163,74.5437,2023-11-13,95.6,213.6
29.7848,74.9778,2023-11-13,78.8,115.1
29.9857,76.0086,2023-11-13,95.3,242.7
29.9121,76.1441,2023-11-13,83.0,239.4
30.9612,75.0423,2023-11-13,80.0,198.0
30.0273,75.5153,2023-11-13,76.8,113.0
31.4185,74.1055,2023-11-13,96.1,193.7
31.0832,74.8099,2023-11-13,92.8,23.3
31.4349,75.3259,2023-11-13,87.7,58.6
30.2528,76.0919,2023-11-13,71.0,103.9
30.3125,76.1355,2023-11-13,82.1,90.4
30.2209,75.5008,2023-11-13,97.6,63.4
30.9807,74.4915,2023-11-13,71.6,94.8
29.3728,75.4296,2023-11-13,96.0,67.3
31.119,74.9222,2023-11-13,80.4,75.8
29.7169,75.3565,2023-11-13,70.6,226.2
29.9196,74.8426,2023-11-13,70.2,151.6
30.0344,76.2609,2023-11-13,76.0,24.4
31.406,75.6938,2023-11-13,95.1,110.6
29.4685,75.9164,2023-11-13,79.9,20.7
31.1525,74.3983,2023-11-13,92.5,83.4
29.9905,75.2512,2023-11-13,99.2,187.7
31.8212,75.3712,2023-11-13,94.0,31.5
31.829,75.2242,2023-11-13,87.4,92.7
29.2338,76.0372,2023-11-13,73.0,229.7
30.448,75.4073,2023-11-13,93.5,138.4
29.6488,76.0256,2023-11-13,88.5,154.8
30.2366,75.98,2023-11-13,91.4,175.0
30.2676,75.8568,2023-11-13,72.9,38.5
30.282,76.4241,2023-11-13,98.3,140.1
30.1431,75.629,2023-11-13,81.3,190.7
29.8879,75.5413,2023-11-13,98.2,170.1
30.489,75.6692,2023-11-13,97.6,169.9
29.701,75.4752,2023-11-13,95.1,77.8
30.5318,75.1162,2023-11-13,76.4,51.2
29.5082,76.2746,2023-11-13,83.6,124.3
30.0584,75.6812,2023-11-13,81.2,97.6
29.7897,75.0651,2023-11-13,87.5,119.2
30.1934,76.6944,2023-11-13,73.7,14.2
31.783,75.5544,2023-11-13,95.7,86.1
29.7178,75.479,2023-11-13,88.2,70.4
30.4814,74.9096,2023-11-13,74.3,240.7
30.0504,75.7487,2023-11-13,76.3,40.9
31.3532,74.6609,2023-11-13,86.1,236.4
31.5409,74.5478,2023-11-13,89.6,187.6
31.3958,74.7879,2023-11-13,80.5,104.8
30.1231,76.4191,2023-11-13,96.8,84.1
29.8804,74.9424,2023-11-13,80.0,169.1
30.4977,75.1827,2023-11-13,81.3,123.2
30.3994,75.8305,2023-11-13,94.6,231.0
31.0679,74.3924,2023-11-13,94.7,91.8
29.4262,75.8657,2023-11-13,77.2,140.0
29.8574,74.532,2023-11-13,96.7,210.7
30.3622,75.4455,2023-11-13,86.8,161.9
31.3202,74.7209,2023-11-13,97.6,125.5
31.0366,75.2878,2023-11-13,83.9,86.4
30.0596,74.9365,2023-11-13,81.1,17.4
31.1487,74.608,2023-11-13,91.1,13.8
31.7379,75.2198,2023-11-13,92.4,182.8
29.9199,76.0093,2023-11-13,73.6,215.2
31.3492,74.9126,2023-11-13,90.4,81.5
30.4957,74.5844,2023-11-13,70.2,64.3
31.657,75.4031,2023-11-13,90.8,224.0
29.7338,76.4022,2023-11-13,98.6,64.5
31.5526,74.7278,2023-11-13,99.8,175.2
31.1505,75.2439,2023-11-13,86.2,163.3
31.853,75.6131,2023-11-13,90.1,211.0
30.2855,75.6613,2023-11-13,71.5,31.2
30.031,76.8101,2023-11-13,88.2,101.4
29.9783,76.0799,2023-11-13,71.7,230.1
30.6065,75.3802,2023-11-13,96.3,221.8
29.9344,74.6602,2023-11-13,90.8,193.5
29.3454,76.3575,2023-11-13,82.5,16.5
31.1666,75.2686,2023-11-13,84.3,81.0
29.6039,77.3965,2023-11-13,78.5,69.6
30.1858,75.7491,2023-11-13,94.0,225.9
31.9138,75.1994,2023-11-13,94.4,39.2
29.136,76.4988,2023-11-13,94.2,125.1
32.4975,75.3982,2023-11-13,79.7,22.9
29.9759,75.0216,2023-11-13,81.7,159.1
30.5234,75.2019,2023-11-13,94.5,236.9
29.6591,75.6473,2023-11-13,91.8,226.1
30.3009,76.0787,2023-11-13,82.6,29.9
32.0438,75.089,2023-11-13,97.3,165.3
29.9962,75.5256,2023-11-13,89.7,232.7
29.1415,76.3932,2023-11-13,86.3,196.8
30.1273,75.4048,2023-11-13,89.8,234.6
31.3765,74.618,2023-11-13,93.3,128.5
29.7207,76.1244,2023-11-13,88.3,50.3
29.8899,75.915,2023-11-13,79.2,167.4
31.2791,74.0,2023-11-13,80.6,181.5
30.639,75.6446,2023-11-13,91.4,63.5
29.6482,74.4743,2023-11-13,99.5,147.8
30.5295,75.4983,2023-11-13,79.8,125.9
29.6361,76.7896,2023-11-13,92.1,169.5
31.3106,75.4511,2023-11-13,73.7,166.9
31.2207,75.0216,2023-11-13,87.8,114.6
29.92,76.0121,2023-11-13,75.8,21.3
31.8462,75.3421,2023-11-13,78.8,143.9
30.5257,76.2333,2023-11-13,78.1,133.7
29.9366,76.3118,2023-11-13,87.9,161.6
29.9162,75.649,2023-11-13,94.6,224.1
29.5614,76.0978,2023-11-13,95.8,78.1
30.4094,76.9745,2023-11-13,82.2,37.0
30.0063,76.3605,2023-11-13,88.8,17.4
30.5348,75.3305,2023-11-13,70.7,46.1
30.7378,75.5976,2023-11-13,72.9,204.6
29.0,75.2874,2023-11-13,89.1,229.9
31.9178,74.9262,2023-11-13,90.4,109.8
29.9293,75.5033,2023-11-13,82.7,207.5
30.0273,76.5781,2023-11-13,84.5,111.4
30.1461,75.5581,2023-11-13,76.9,109.6
31.9182,74.7417,2023-11-13,81.5,197.3
30.0011,76.1382,2023-11-13,99.6,84.7
30.0487,74.8264,2023-11-13,80.8,216.7
30.2377,76.1276,2023-11-13,82.9,47.3
29.624,75.9242,2023-11-13,95.7,120.8
31.2577,74.7574,2023-11-13,83.7,140.4
30.284,75.4223,2023-11-13,83.8,212.1
30.6955,75.8137,2023-11-13,94.7,25.7
32.0186,75.4936,2023-11-13,86.3,130.1
29.989,76.7758,2023-11-13,90.2,217.8
29.9236,74.0,2023-11-13,86.2,112.6
30.762,75.5961,2023-11-13,78.7,45.3
31.6342,74.7015,2023-11-13,98.8,203.9
29.4487,76.1266,2023-11-13,85.1,222.7
30.3134,75.713,2023-11-13,71.0,152.8
31.6981,75.1334,2023-11-13,99.5,239.7
29.7437,75.2851,2023-11-13,76.5,78.5
29.8799,76.3806,2023-11-13,94.3,232.5
29.6171,75.6256,2023-11-13,72.0,131.8
29.507,76.2944,2023-11-13,73.8,176.6
29.5957,76.0468,2023-11-13,71.7,179.0
30.603,75.0737,2023-11-13,77.7,159.4
30.1054,75.4356,2023-11-13,83.9,233.5
29.7671,76.926,2023-11-13,79.8,233.8
31.0875,74.9464,2023-11-13,84.4,138.1
31.2508,75.5552,2023-11-13,79.8,13.9
29.9239,75.6141,2023-11-13,93.3,39.8
30.1054,76.3075,2023-11-13,84.3,231.7
30.4169,76.1701,2023-11-13,97.1,161.5
30.3638,75.9441,2023-11-13,83.8,205.4
31.6364,74.6099,2023-11-13,92.6,146.0
31.7756,74.8514,2023-11-13,85.1,73.8
29.8522,74.6354,2023-11-13,97.4,179.9
30.2661,75.2513,2023-11-13,87.8,157.6
29.6629,76.0856,2023-11-13,81.9,170.2
31.0072,74.7009,2023-11-13,96.8,40.3
30.157,76.8173,2023-11-13,76.7,73.7
30.0502,74.5664,2023-11-13,100.0,206.4
30.2046,75.5366,2023-11-13,75.7,197.1
30.2497,75.1111,2023-11-13,81.9,159.0
29.5272,76.7277,2023-11-13,82.5,87.7
29.6193,75.8179,2023-11-13,77.8,170.0
31.8078,75.0623,2023-11-13,84.4,102.7
31.6795,75.1163,2023-11-13,90.4,242.8
31.0773,75.8449,2023-11-13,80.1,244.5
30.2605,76.3803,2023-11-13,83.7,73.2
30.5234,74.4342,2023-11-13,99.8,18.9
30.072,76.3149,2023-11-13,98.6,26.6
31.7278,74.4921,2023-11-13,75.9,149.2
29.1689,76.0479,2023-11-13,74.1,142.5
30.1443,76.4398,2023-11-13,84.2,40.6
29.7996,75.2367,2023-11-13,83.3,121.3
30.4588,75.7964,2023-11-13,92.5,123.1
29.6239,76.3515,2023-11-13,95.0,67.4
21.1478,82.4281,2023-11-14,69.1,8.1
13.6995,81.3063,2023-11-14,74.8,43.0
10.1948,83.5051,2023-11-14,56.1,20.2
17.5217,74.6074,2023-11-14,70.3,7.7
14.2592,84.6982,2023-11-14,64.7,31.6
18.146,81.0894,2023-11-14,62.4,21.8
13.3093,84.7213,2023-11-14,73.6,37.5
21.3521,73.082,2023-11-14,57.6,17.3
12.7505,74.1332,2023-11-14,67.8,39.8
14.6262,79.7681,2023-11-14,92.6,31.8
14.4675,84.2874,2023-11-14,82.5,5.7
19.1597,77.2458,2023-11-14,54.3,39.8
25.5086,78.2631,2023-11-14,50.7,24.7
25.0444,76.792,2023-11-14,93.5,35.9
19.1317,80.7975,2023-11-14,67.3,28.6
25.9568,79.5871,2023-11-14,83.5,42.7
23.4711,85.0972,2023-11-14,86.0,20.5
20.5582,77.6838,2023-11-14,79.4,39.7
14.5134,74.1762,2023-11-14,58.5,15.0
20.7303,77.9939,2023-11-14,54.8,10.3
19.3993,85.5452,2023-11-14,76.8,21.0
12.0354,74.4582,2023-11-14,56.1,33.9
12.9689,75.9104,2023-11-14,92.0,19.1
23.5274,78.4447,2023-11-14,61.7,36.3
22.0228,85.2279,2023-11-14,73.9,16.9
14.9823,75.2824,2023-11-14,50.9,9.2
25.2448,80.1659,2023-11-14,62.7,32.8
30.7996,75.5025,2023-11-14,91.8,232.3
32.0355,75.0256,2023-11-14,97.1,151.5
29.6168,76.1994,2023-11-14,81.9,70.3
29.6511,74.7087,2023-11-14,87.4,53.1
30.8781,75.8688,2023-11-14,79.0,101.0
29.8902,74.7975,2023-11-14,77.6,201.0
31.4056,75.0867,2023-11-14,84.5,157.0
30.1573,75.8896,2023-11-14,82.5,148.8
30.8447,74.8417,2023-11-14,71.4,158.9
30.0581,76.3182,2023-11-14,94.6,116.4
29.7865,76.4617,2023-11-14,78.3,27.5
30.3609,75.6402,2023-11-14,81.7,235.5
30.2754,75.1426,2023-11-14,86.8,230.1
29.903,76.6704,2023-11-14,70.5,44.7
30.3863,74.6125,2023-11-14,75.7,74.4
30.003,75.8696,2023-11-14,88.2,134.4
30.1686,74.3814,2023-11-14,84.0,138.1
29.4782,75.8077,2023-11-14,72.1,94.2
29.6256,75.9207,2023-11-14,75.8,82.8
30.3053,75.3498,2023-11-14,85.6,25.7
29.9329,76.1807,2023-11-14,79.6,170.9
29.9566,75.9558,2023-11-14,82.2,155.7
