station_id,lat,lon,date,parameter,value,unit
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,pm25,267.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,pm10,281.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,no2,73.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,so2,12.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,co,3.14,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-16,o3,108.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,pm25,195.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,pm10,324.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,no2,95.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,so2,15.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,co,3.49,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-16,o3,54.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,pm25,41.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,pm10,55.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,no2,42.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,so2,7.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,co,0.75,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-16,o3,66.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,pm25,34.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,pm10,46.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,no2,15.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,so2,4.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,co,0.26,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-16,o3,19.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,pm25,24.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,pm10,54.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,no2,25.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,so2,7.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,co,0.28,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-16,o3,31.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,pm25,70.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,pm10,146.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,no2,37.1,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,so2,16.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,co,0.43,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-16,o3,40.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,pm25,29.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,pm10,39.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,no2,24.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,so2,9.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,co,0.34,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-16,o3,40.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,pm25,222.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,pm10,391.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,no2,65.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,so2,10.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,co,3.83,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-17,o3,54.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,pm25,237.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,pm10,388.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,no2,86.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,so2,19.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,co,3.71,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-17,o3,93.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,pm25,199.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,pm10,257.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,no2,63.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,so2,11.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,co,3.16,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-17,o3,62.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,pm25,205.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,pm10,271.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,no2,65.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,so2,18.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,co,4.24,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-17,o3,78.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,pm25,36.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,pm10,46.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,no2,27.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,so2,11.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,co,0.97,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-17,o3,47.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,pm25,52.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,pm10,57.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,no2,17.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,so2,9.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,co,0.32,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-17,o3,43.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,pm25,42.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,pm10,82.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,no2,12.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,so2,10.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,co,0.28,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-17,o3,26.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,pm25,63.1,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,pm10,91.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,no2,24.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,so2,13.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,co,0.65,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-17,o3,50.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,pm25,25.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,pm10,66.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,no2,17.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,so2,8.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,co,0.55,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-17,o3,31.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,pm25,219.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,pm10,245.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,no2,90.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,so2,18.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,co,2.88,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-18,o3,60.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,pm25,177.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,pm10,426.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,no2,60.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,so2,22.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,co,3.49,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-18,o3,30.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,pm25,226.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,pm10,359.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,no2,50.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,so2,23.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,co,3.71,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-18,o3,106.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,pm25,170.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,pm10,348.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,no2,74.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,so2,14.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,co,2.69,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-18,o3,42.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,pm25,21.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,pm10,42.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,no2,33.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,so2,8.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,co,0.79,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-18,o3,50.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,pm25,29.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,pm10,72.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,no2,18.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,so2,10.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,co,0.45,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-18,o3,22.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,pm25,39.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,pm10,91.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,no2,13.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,so2,7.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,co,0.5,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-18,o3,41.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,pm25,44.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,pm10,108.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,no2,19.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,so2,18.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,co,0.68,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-18,o3,28.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,pm25,39.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,pm10,89.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,no2,20.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,so2,5.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,co,0.39,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-18,o3,37.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,pm25,203.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,pm10,275.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,no2,64.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,so2,9.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,co,2.9,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-19,o3,47.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,pm25,224.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,pm10,207.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,no2,72.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,so2,11.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,co,2.73,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-19,o3,68.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,pm25,189.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,pm10,322.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,no2,63.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,so2,15.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,co,1.86,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-19,o3,54.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,pm25,204.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,pm10,285.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,no2,52.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,so2,21.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,co,2.42,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-19,o3,44.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,pm25,56.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,pm10,73.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,no2,22.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,so2,11.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,co,0.57,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-19,o3,44.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,pm25,22.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,pm10,47.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,no2,23.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,so2,3.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,co,0.34,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-19,o3,32.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,pm25,19.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,pm10,76.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,no2,14.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,so2,11.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,co,0.26,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-19,o3,14.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,pm25,32.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,pm10,82.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,no2,24.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,so2,18.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,co,0.45,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-19,o3,26.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,pm25,14.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,pm10,51.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,no2,11.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,so2,7.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,co,0.4,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-19,o3,34.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,pm25,205.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,pm10,307.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,no2,55.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,so2,12.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,co,3.42,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-20,o3,93.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,pm25,191.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,pm10,233.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,no2,52.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,so2,25.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,co,2.19,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-20,o3,54.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,pm25,134.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,pm10,337.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,no2,49.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,so2,24.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,co,3.49,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-20,o3,52.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,pm25,192.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,pm10,208.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,no2,57.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,so2,15.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,co,2.54,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-20,o3,70.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,pm25,62.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,pm10,63.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,no2,22.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,so2,7.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,co,0.84,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-20,o3,50.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,pm25,17.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,pm10,29.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,no2,19.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,so2,6.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,co,0.53,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-20,o3,27.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,pm25,29.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,pm10,68.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,no2,13.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,so2,8.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,co,0.33,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-20,o3,33.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,pm25,48.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,pm10,105.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,no2,36.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,so2,17.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,co,0.92,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-20,o3,50.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,pm25,35.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,pm10,79.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,no2,23.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,so2,4.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,co,0.37,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-20,o3,30.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,pm25,214.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,pm10,247.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,no2,51.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,so2,27.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,co,3.01,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-21,o3,42.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,pm25,148.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,pm10,368.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,no2,61.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,so2,23.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,co,2.62,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-21,o3,46.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,pm25,242.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,pm10,310.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,no2,60.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,so2,17.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,co,2.67,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-21,o3,59.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,pm25,236.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,pm10,307.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,no2,61.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,so2,14.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,co,2.64,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-21,o3,61.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,pm25,33.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,pm10,71.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,no2,29.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,so2,13.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,co,0.69,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-21,o3,57.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,pm25,46.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,pm10,36.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,no2,28.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,so2,7.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,co,0.25,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-21,o3,13.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,pm25,17.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,pm10,71.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,no2,14.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,so2,5.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,co,0.38,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-21,o3,31.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,pm25,53.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,pm10,60.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,no2,24.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,so2,14.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,co,0.34,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-21,o3,48.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,pm25,45.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,pm10,60.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,no2,25.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,so2,7.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,co,0.25,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-21,o3,26.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,pm25,164.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,pm10,262.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,no2,72.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,so2,24.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,co,2.22,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-22,o3,75.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,pm25,137.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,pm10,230.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,no2,59.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,so2,21.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,co,2.37,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-22,o3,75.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,pm25,209.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,pm10,194.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,no2,64.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,so2,27.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,co,2.09,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-22,o3,60.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-22,pm25,192.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-22,pm10,235.7,ug/m³
